"fecha","instrumento","cupon","fecha_vencimiento","plazo_residual","rend_pe_10a","rend_ust_plazo","spread_pb","ytm","precio","dur_mod","convexidad"
2019-08-08,"SB2042",6.85,2042-02-12,22.5161,4.319,2.0779,259.9,4.6769,133.381,12.4808,223.7683
2019-08-09,"SB2042",6.85,2042-02-12,22.5133,4.2042,2.0878,246.42,4.552,135.4997,12.5631,225.9008
2019-08-12,"SB2042",6.85,2042-02-12,22.5051,4.1177,1.9751,246.77,4.4428,134.0015,12.9522,233.4425
2019-08-13,"SB2042",6.85,2042-02-12,22.5024,4.1136,1.9926,243.36,4.4262,134.3072,12.9605,233.6617
2019-08-14,"SB2042",6.85,2042-02-12,22.4997,4.1078,1.8875,251.78,4.4053,134.687,12.9715,233.9539
2019-08-15,"SB2042",6.85,2042-02-12,22.4969,4.1433,1.8449,262.33,4.4682,133.6096,12.9274,232.7886
2019-08-16,"SB2042",6.85,2042-02-12,22.4942,4.0993,1.8674,254.93,4.4167,134.5203,12.9586,233.6141
2019-08-19,"SB2042",6.85,2042-02-12,22.486,4.175,1.9297,257.5,4.5047,133.0466,12.8928,231.8737
2019-08-20,"SB2042",6.85,2042-02-12,22.4832,4.172,1.8897,262.2,4.5117,132.9437,12.8856,231.683
2019-08-21,"SB2042",6.85,2042-02-12,22.4805,4.173,1.9196,258.3,4.5026,133.1152,12.8888,231.7696
2019-08-22,"SB2042",6.85,2042-02-12,22.4778,4.173,1.952,255.3,4.505,133.0899,12.8845,231.6573
2019-08-23,"SB2042",6.85,2042-02-12,22.475,4.163,1.8695,264.3,4.5125,132.9782,12.877,231.4576
2019-08-26,"SB2042",6.85,2042-02-12,22.4668,4.199,1.8893,265.9,4.5483,132.4154,12.8454,230.6269
2019-08-27,"SB2042",6.85,2042-02-12,22.4641,4.196,1.8193,270.6,4.5253,132.8246,12.8579,230.9555
2019-08-28,"SB2042",6.85,2042-02-12,22.4613,4.1781,1.8043,270.81,4.5124,133.0611,12.8636,231.1082
2019-09-03,"SB2042",6.85,2042-02-12,22.4449,4.1641,1.814,269.41,4.5081,133.2322,12.8504,230.7615
2019-09-04,"SB2042",6.85,2042-02-12,22.4422,4.0927,1.8188,262.27,4.4415,134.3948,12.8914,231.8424
2019-09-05,"SB2042",6.85,2042-02-12,22.4394,4.0808,1.9088,251.08,4.4196,134.7921,12.9032,232.152
2019-09-06,"SB2042",6.85,2042-02-12,22.4367,4.0455,1.8763,249.55,4.3718,135.6429,12.9319,232.9093
2019-09-09,"SB2042",6.85,2042-02-12,22.4285,4.064,1.9586,243.4,4.3926,135.3275,12.9102,232.3379
2019-09-10,"SB2042",6.85,2042-02-12,22.4257,4.0758,2.0461,235.58,4.4019,135.1809,12.9014,232.1062
2019-09-11,"SB2042",6.85,2042-02-12,22.423,4.0462,2.0685,229.62,4.3647,135.8485,12.9231,232.68
2019-09-12,"SB2042",6.85,2042-02-12,22.4203,4.0534,2.0987,226.34,4.3621,135.909,12.9221,232.6533
2019-09-13,"SB2042",6.85,2042-02-12,22.4175,4.0914,2.2184,219.14,4.4098,135.0923,12.8882,231.759
2019-09-16,"SB2042",6.85,2042-02-12,22.4093,4.1539,2.1582,231.39,4.4721,134.0617,12.8392,230.4721
2019-09-17,"SB2042",6.85,2042-02-12,22.4066,4.1607,2.1257,235.07,4.4764,134.0033,12.8337,230.3272
2019-09-18,"SB2042",6.85,2042-02-12,22.4038,4.1786,2.1057,237.86,4.4843,133.8847,12.8259,230.1219
2019-09-19,"SB2042",6.85,2042-02-12,22.4011,4.215,2.0832,242.5,4.5082,133.4907,12.8075,229.6394
2019-09-20,"SB2042",6.85,2042-02-12,22.3984,4.2102,2.0332,247.02,4.5034,133.5899,12.808,229.653
2019-09-23,"SB2042",6.85,2042-02-12,22.3901,4.1889,2.023,246.89,4.4919,133.8348,12.8075,229.6404
2019-09-24,"SB2042",6.85,2042-02-12,22.3874,4.1725,1.953,253.25,4.4855,133.9617,12.809,229.6815
2019-09-25,"SB2042",6.85,2042-02-12,22.3847,4.2104,2.0353,248.04,4.5157,133.4606,12.7865,229.0916
2019-09-26,"SB2042",6.85,2042-02-12,22.3819,4.25,2.0053,255,4.5553,132.8045,12.7579,228.3423
2019-09-27,"SB2042",6.85,2042-02-12,22.3792,4.2955,1.9928,260.55,4.5983,132.094,12.727,227.5337
2019-09-30,"SB2042",6.85,2042-02-12,22.371,4.2467,1.9827,256.67,4.5494,132.9696,12.751,228.1649
2019-10-01,"SB2042",6.85,2042-02-12,22.3682,4.1848,1.9726,253.48,4.5074,133.6999,12.7759,228.8153
2019-10-02,"SB2042",6.85,2042-02-12,22.3655,4.2168,1.9449,261.68,4.5617,132.793,12.7376,227.8137
2019-10-03,"SB2042",6.85,2042-02-12,22.3628,4.1607,1.8949,262.07,4.5156,133.5932,12.7652,228.5358
2019-10-04,"SB2042",6.85,2042-02-12,22.36,4.1236,1.8572,260.36,4.4608,134.5484,12.7984,229.4069
2019-10-07,"SB2042",6.85,2042-02-12,22.3518,4.0653,1.897,250.53,4.4023,135.609,12.8288,230.202
2019-10-09,"SB2042",6.85,2042-02-12,22.3463,4.022,1.9269,243.2,4.3589,136.3993,12.8519,230.8085
2019-10-10,"SB2042",6.85,2042-02-12,22.3436,3.9285,2.0069,225.85,4.2654,138.0691,12.9106,232.3495
2019-10-11,"SB2042",6.85,2042-02-12,22.3409,4.0036,2.0821,224.36,4.3257,137.015,12.8683,231.2392
2019-10-15,"SB2042",6.85,2042-02-12,22.3299,4.0367,2.0996,226.67,4.3663,136.3667,12.831,230.2608
2019-10-16,"SB2042",6.85,2042-02-12,22.3272,3.9359,2.0919,218.59,4.2778,137.9439,12.8864,231.7128
2019-10-17,"SB2042",6.85,2042-02-12,22.3244,3.9246,2.0942,216.46,4.2588,138.2986,12.8962,231.9699
2019-10-18,"SB2042",6.85,2042-02-12,22.3217,3.9505,2.1041,219.05,4.2946,137.6774,12.87,231.2826
2019-10-21,"SB2042",6.85,2042-02-12,22.3135,4.0133,2.1416,221.33,4.3549,136.6625,12.8223,230.0357
2019-10-22,"SB2042",6.85,2042-02-12,22.3107,4.0579,2.1139,227.79,4.3918,136.0348,12.7955,229.3335
2019-10-23,"SB2042",6.85,2042-02-12,22.308,4.0929,2.1039,232.29,4.4268,135.4447,12.7699,228.6649
2019-10-24,"SB2042",6.85,2042-02-12,22.3053,4.0996,2.1215,232.96,4.4511,135.0408,12.7512,228.1786
2019-10-25,"SB2042",6.85,2042-02-12,22.3025,4.1385,2.1437,233.85,4.4822,134.5222,12.7281,227.5763
2019-10-28,"SB2042",6.85,2042-02-12,22.2943,4.1865,2.2013,233.65,4.5378,133.625,12.6837,226.4198
2019-10-29,"SB2042",6.85,2042-02-12,22.2916,4.1932,2.1912,235.32,4.5444,133.5288,12.6766,226.2372
2019-10-30,"SB2042",6.85,2042-02-12,22.2888,4.2505,2.1212,247.05,4.5917,132.7488,12.643,225.3631
2019-11-04,"SB2042",6.85,2042-02-12,22.2752,4.1575,2.1387,236.75,4.5062,134.2771,12.6857,226.4743
2019-11-05,"SB2042",6.85,2042-02-12,22.2724,4.1942,2.2086,233.42,4.5428,133.6712,12.659,225.7808
2019-11-06,"SB2042",6.85,2042-02-12,22.2697,4.2193,2.1686,240.93,4.5779,133.0964,12.6333,225.1154
2019-11-07,"SB2042",6.85,2042-02-12,22.2669,4.2653,2.2763,234.53,4.6216,132.3812,12.602,224.3043
2019-11-08,"SB2042",6.85,2042-02-12,22.2642,4.1937,2.3062,225.37,4.5599,133.4318,12.6397,225.2829
2019-11-12,"SB2042",6.85,2042-02-12,22.2533,4.2601,2.2738,234.01,4.6139,132.5921,12.5937,224.0908
2019-11-13,"SB2042",6.85,2042-02-12,22.2505,4.3977,2.236,251.77,4.7537,130.303,12.4995,221.6553
2019-11-14,"SB2042",6.85,2042-02-12,22.2478,4.3578,2.186,253.78,4.7238,130.8088,12.5164,222.0932
2019-11-15,"SB2042",6.85,2042-02-12,22.245,4.2562,2.1937,241.62,4.6099,132.709,12.5883,223.953
2019-11-18,"SB2042",6.85,2042-02-12,22.2368,4.2696,2.1758,245.96,4.6354,132.3335,12.5635,223.3148
2019-11-19,"SB2042",6.85,2042-02-12,22.2341,4.2219,2.1435,243.19,4.5754,133.3525,12.6001,224.2624
2019-11-20,"SB2042",6.85,2042-02-12,22.2313,4.2307,2.0835,250.07,4.5842,133.222,12.5917,224.0452
2019-11-21,"SB2042",6.85,2042-02-12,22.2286,4.2183,2.1234,244.83,4.5717,133.4474,12.5972,224.1873
2019-11-22,"SB2042",6.85,2042-02-12,22.2259,4.233,2.1112,246.3,4.5742,133.4231,12.5929,224.0774
2019-11-25,"SB2042",6.85,2042-02-12,22.2177,4.2008,2.101,244.08,4.5418,134.017,12.6061,224.4187
2019-11-26,"SB2042",6.85,2042-02-12,22.2149,4.1846,2.071,244.46,4.5156,134.4778,12.6206,224.7946
2019-11-27,"SB2042",6.85,2042-02-12,22.2122,4.239,2.0888,246.9,4.5578,133.7816,12.5903,224.0116
2019-11-29,"SB2042",6.85,2042-02-12,22.2067,4.2664,2.1009,248.64,4.5873,133.3185,12.5656,223.3745
2019-12-02,"SB2042",6.85,2042-02-12,22.1985,4.2678,2.1786,243.78,4.6164,132.8823,12.5385,222.6775
2019-12-03,"SB2042",6.85,2042-02-12,22.1958,4.2349,2.0607,251.49,4.5756,133.5801,12.5625,223.2973
2019-12-04,"SB2042",6.85,2042-02-12,22.193,4.2119,2.1107,244.19,4.5526,133.984,12.5749,223.6181
2019-12-05,"SB2042",6.85,2042-02-12,22.1903,4.2549,2.1385,245.49,4.5934,133.3162,12.5456,222.8607
2019-12-06,"SB2042",6.85,2042-02-12,22.1875,4.2664,2.1728,242.64,4.5992,133.2351,12.5391,222.6937
2019-12-09,"SB2042",6.85,2042-02-12,22.1793,4.2305,2.1605,240.05,4.561,133.9251,12.556,223.1332
2019-12-10,"SB2042",6.85,2042-02-12,22.1766,4.1934,2.1505,234.34,4.4939,135.0773,12.5973,224.199
2019-12-11,"SB2042",6.85,2042-02-12,22.1739,4.1911,2.1126,240.11,4.5137,134.7568,12.5817,223.7949
2019-12-12,"SB2042",6.85,2042-02-12,22.1711,4.2121,2.2104,231.21,4.5225,134.6244,12.5732,223.5778
2019-12-13,"SB2042",6.85,2042-02-12,22.1684,4.1787,2.1425,235.87,4.5012,135.0016,12.5845,223.8685
2019-12-16,"SB2042",6.85,2042-02-12,22.1602,4.149,2.1981,225.9,4.4571,135.8037,12.6054,224.4081
2019-12-17,"SB2042",6.85,2042-02-12,22.1574,4.177,2.208,228.7,4.495,135.1724,12.5778,223.6981
2019-12-18,"SB2042",6.85,2042-02-12,22.1547,4.1959,2.248,227.59,4.5239,134.6994,12.5562,223.1424
2019-12-19,"SB2042",6.85,2042-02-12,22.152,4.6092,2.2401,268.92,4.9293,128.1001,12.2885,216.2749
2019-12-20,"SB2042",6.85,2042-02-12,22.1492,4.5875,2.2379,266.75,4.9054,128.4939,12.3014,216.6063
2019-12-23,"SB2042",6.85,2042-02-12,22.141,4.5838,2.2478,265.38,4.9016,128.6053,12.2959,216.4687
2019-12-24,"SB2042",6.85,2042-02-12,22.1383,4.557,2.2278,265.7,4.8848,128.8889,12.3042,216.6824
2019-12-26,"SB2042",6.85,2042-02-12,22.1328,4.553,2.2199,265.3,4.8729,129.1125,12.3066,216.7473
2019-12-27,"SB2042",6.85,2042-02-12,22.13,4.5644,2.2098,268.44,4.8942,128.7907,12.29,216.3242
2019-12-30,"SB2042",6.85,2042-02-12,22.1218,4.6208,2.2376,272.08,4.9584,127.8323,12.2401,215.056
2019-12-31,"SB2042",6.85,2042-02-12,22.1191,4.6354,2.2797,271.54,4.9951,127.2773,12.2135,214.3801
2020-01-02,"SB2042",6.85,2042-02-12,22.1136,4.5598,2.2196,267.98,4.8994,128.8113,12.2706,215.8365
2020-01-03,"SB2042",6.85,2042-02-12,22.1109,4.5722,2.1417,277.22,4.9139,128.6,12.2585,215.529
2020-01-06,"SB2042",6.85,2042-02-12,22.1027,4.5512,2.1615,274.12,4.9027,128.8267,12.2577,215.5134
2020-01-07,"SB2042",6.85,2042-02-12,22.0999,4.5319,2.1915,270.19,4.8934,128.9914,12.2612,215.6018
2020-01-08,"SB2042",6.85,2042-02-12,22.0972,4.5657,2.2394,269.57,4.9351,128.352,12.2313,214.8431
2020-01-09,"SB2042",6.85,2042-02-12,22.0945,4.5686,2.214,271.86,4.9326,128.4081,12.2303,214.8176
2020-01-10,"SB2042",6.85,2042-02-12,22.0917,4.5471,2.1693,271.71,4.8864,129.1536,12.2577,215.5179
2020-01-13,"SB2042",6.85,2042-02-12,22.0835,4.5552,2.1892,270.52,4.8944,129.0786,12.2445,215.1849
2020-01-14,"SB2042",6.85,2042-02-12,22.0808,4.5688,2.1512,274.88,4.9,129.0065,12.2381,215.0246
2020-01-15,"SB2042",6.85,2042-02-12,22.078,4.5623,2.1191,277.23,4.8914,129.1598,12.2411,215.1009
2020-01-16,"SB2042",6.85,2042-02-12,22.0753,4.5617,2.1411,275.17,4.8928,129.1542,12.2375,215.0103
2020-01-17,"SB2042",6.85,2042-02-12,22.0726,4.5307,2.1869,269.07,4.8776,129.4116,12.2447,215.1955
2020-01-21,"SB2042",6.85,2042-02-12,22.0616,4.4729,2.1268,269.29,4.8197,130.4024,12.2719,215.8897
2020-01-22,"SB2042",6.85,2042-02-12,22.0589,4.4761,2.1009,270.61,4.807,130.6232,12.2775,216.0339
2020-01-23,"SB2042",6.85,2042-02-12,22.0561,4.4761,2.0608,273.61,4.7969,130.8013,12.2814,216.1337
2020-01-24,"SB2042",6.85,2042-02-12,22.0534,4.4677,2.0287,276.77,4.7964,130.8262,12.279,216.0749
2020-01-27,"SB2042",6.85,2042-02-12,22.0452,4.4756,1.9386,286.56,4.8042,130.7522,12.2659,215.7449
2020-01-28,"SB2042",6.85,2042-02-12,22.0424,4.3942,1.9806,274.42,4.7248,132.0514,12.3151,216.996
2020-01-29,"SB2042",6.85,2042-02-12,22.0397,4.3668,1.9226,276.68,4.6894,132.6458,12.3356,217.5173
2020-01-30,"SB2042",6.85,2042-02-12,22.037,4.372,1.9126,280.2,4.7146,132.2519,12.3164,217.0319
2020-01-31,"SB2042",6.85,2042-02-12,22.0342,4.3601,1.8625,285.01,4.7126,132.3005,12.315,216.997
2020-02-03,"SB2042",6.85,2042-02-12,22.026,4.3029,1.8744,276.29,4.6373,133.5859,12.3562,218.047
2020-02-04,"SB2042",6.85,2042-02-12,22.0233,4.3029,1.9444,269.29,4.6373,133.6034,12.3536,217.9803
2020-02-05,"SB2042",6.85,2042-02-12,22.0205,4.2764,2.0043,261.64,4.6207,133.8936,12.3617,218.1881
2020-02-06,"SB2042",6.85,2042-02-12,22.0178,4.3124,1.9743,266.24,4.6367,133.6467,12.3486,217.8553
2020-02-07,"SB2042",6.85,2042-02-12,22.0151,4.3027,1.9222,271.27,4.6349,133.6926,12.3471,217.8172
2020-02-10,"SB2042",6.85,2042-02-12,22.0068,4.2845,1.9021,272.45,4.6266,133.8805,12.3445,217.7535
2020-02-11,"SB2042",6.85,2042-02-12,22.0041,4.2873,1.9221,269.73,4.6194,134.017,12.3466,217.8065
2020-02-12,"SB2042",6.85,2042-02-12,22.0014,4.2873,1.962,266.73,4.6293,130.4442,12.6613,223.2865
2020-02-13,"SB2042",6.85,2042-02-12,21.9986,4.2893,1.942,267.93,4.6213,130.5935,12.6637,223.3487
2020-02-14,"SB2042",6.85,2042-02-12,21.9959,4.2721,1.9199,268.21,4.602,130.9285,12.6732,223.5935
2020-02-18,"SB2042",6.85,2042-02-12,21.9849,4.1816,1.8798,263.16,4.5114,132.5097,12.7196,224.797
2020-02-19,"SB2042",6.85,2042-02-12,21.9822,4.1899,1.8897,262.99,4.5196,132.3868,12.7117,224.5927
2020-02-20,"SB2042",6.85,2042-02-12,21.9795,4.2072,1.8417,268.72,4.5289,132.2477,12.7032,224.3725
2020-02-21,"SB2042",6.85,2042-02-12,21.9767,4.2072,1.7797,274.72,4.5269,132.2979,12.7018,224.3361
2020-02-24,"SB2042",6.85,2042-02-12,21.9685,4.1439,1.7115,276.39,4.4754,133.2149,12.7262,224.9681
2020-02-25,"SB2042",6.85,2042-02-12,21.9658,4.1468,1.6634,281.68,4.4802,133.1493,12.7204,224.8199
2020-02-26,"SB2042",6.85,2042-02-12,21.963,4.1927,1.6734,286.27,4.5361,132.2242,12.6826,223.8394
2020-02-27,"SB2042",6.85,2042-02-12,21.9603,4.2349,1.6453,293.49,4.5802,131.5036,12.6521,223.0516
2020-02-28,"SB2042",6.85,2042-02-12,21.9576,4.5157,1.4972,338.57,4.8829,126.6156,12.459,218.074
2020-03-02,"SB2042",6.85,2042-02-12,21.9493,4.2837,1.499,318.37,4.6827,129.8793,12.5769,221.1104
2020-03-03,"SB2042",6.85,2042-02-12,21.9466,4.1779,1.4789,315.79,4.6368,130.6478,12.6031,221.786
2020-03-04,"SB2042",6.85,2042-02-12,21.9439,4.0525,1.4928,303.25,4.5253,132.5192,12.6706,223.5311
2020-03-05,"SB2042",6.85,2042-02-12,21.9411,4.0494,1.3827,312.94,4.5121,132.7566,12.6763,223.6762
2020-03-06,"SB2042",6.85,2042-02-12,21.9384,4.0952,1.121,335.52,4.4762,133.3787,12.6962,224.1915
2020-03-09,"SB2042",6.85,2042-02-12,21.9302,4.2179,0.8932,367.79,4.5711,131.8349,12.6284,222.4412
2020-03-10,"SB2042",6.85,2042-02-12,21.9274,4.3264,1.1831,356.64,4.7495,128.9263,12.5134,219.4804
2020-03-11,"SB2042",6.85,2042-02-12,21.9247,4.5106,1.1627,369.06,4.8533,127.2837,12.4455,217.7368
2020-03-12,"SB2042",6.85,2042-02-12,21.922,5.214,1.3123,433.4,5.6463,115.5674,11.9464,205.032
2020-03-13,"SB2042",6.85,2042-02-12,21.9192,5.2181,1.358,427.81,5.6361,115.726,11.9501,205.1277
2020-03-16,"SB2042",6.85,2042-02-12,21.911,6,1.1459,527,6.4159,105.6832,11.4591,192.8266
2020-03-17,"SB2042",6.85,2042-02-12,21.9083,5.872,1.4843,485.2,6.3363,106.6709,11.5054,193.9831
2020-03-18,"SB2042",6.85,2042-02-12,21.9055,6.5,1.6324,532,6.9524,99.5063,11.1256,184.5817
2020-03-19,"SB2042",6.85,2042-02-12,21.9028,6.1,1.6019,498,6.5819,103.7559,11.3492,190.1097
2020-03-20,"SB2042",6.85,2042-02-12,21.9001,5.9,1.388,498,6.368,106.3382,11.4779,193.3109
2020-03-23,"SB2042",6.85,2042-02-12,21.8919,6.1,1.1597,534,6.4997,104.8031,11.389,191.113
2020-03-24,"SB2042",6.85,2042-02-12,21.8891,6,1.2278,516,6.3878,106.1703,11.4552,192.7596
2020-03-25,"SB2042",6.85,2042-02-12,21.8864,5.1,1.2715,422,5.4915,117.9603,12.0083,206.625
2020-03-26,"SB2042",6.85,2042-02-12,21.8836,4.8,1.2414,397,5.2114,122.0419,12.1808,210.9957
2020-03-27,"SB2042",6.85,2042-02-12,21.8809,4.95,1.1276,423,5.3576,119.9134,12.0866,208.6099
2020-03-30,"SB2042",6.85,2042-02-12,21.8727,5.202,1.1393,450.2,5.6413,115.9533,11.9016,203.9436
2020-03-31,"SB2042",6.85,2042-02-12,21.87,5.25,1.1874,455,5.7374,114.6561,11.8391,202.3751
2020-04-01,"SB2042",6.85,2042-02-12,21.8672,5.7,1.0829,508,6.1629,109.1021,11.5726,195.7102
2020-04-02,"SB2042",6.85,2042-02-12,21.8645,5.81,1.081,518,6.261,107.8923,11.5094,194.1408
2020-04-03,"SB2042",6.85,2042-02-12,21.8617,5.9,1.0854,528,6.3654,106.6261,11.4424,192.4817
2020-04-06,"SB2042",6.85,2042-02-12,21.8535,5.95,1.1152,528,6.3952,106.3178,11.4161,191.8406
2020-04-07,"SB2042",6.85,2042-02-12,21.8508,5.55,1.1652,480,5.9652,111.7495,11.679,198.3851
2020-04-08,"SB2042",6.85,2042-02-12,21.848,5.43,1.2151,466,5.8751,112.9517,11.7322,199.7178
2020-04-13,"SB2042",6.85,2042-02-12,21.8344,4.9,1.2267,414,5.3667,120.0777,12.0356,207.3511
2020-04-14,"SB2042",6.85,2042-02-12,21.8316,4.52,1.2303,376,4.9903,125.7151,12.2687,213.2516
2020-04-15,"SB2042",6.85,2042-02-12,21.8289,4.75,1.0984,412,5.2184,122.2828,12.123,209.5621
2020-04-16,"SB2042",6.85,2042-02-12,21.8261,4.7,1.0465,409,5.1365,123.5225,12.1716,210.7935
2020-04-17,"SB2042",6.85,2042-02-12,21.8234,4.65,1.1146,400,5.1146,123.8692,12.1827,211.0744
2020-04-20,"SB2042",6.85,2042-02-12,21.8152,4.64,1.0745,401,5.0845,124.3767,12.1936,211.3538
2020-04-21,"SB2042",6.85,2042-02-12,21.8125,4.75,1.0144,417,5.1844,122.8912,12.1283,209.7037
2020-04-22,"SB2042",6.85,2042-02-12,21.8097,4.72,1.0644,409,5.1544,123.3574,12.1444,210.1132
2020-04-23,"SB2042",6.85,2042-02-12,21.807,4.7,1.0243,409,5.1143,123.9767,12.1669,210.6815
2020-04-24,"SB2042",6.85,2042-02-12,21.8042,4.72,1.0143,412,5.1343,123.6935,12.1517,210.2993
2020-04-27,"SB2042",6.85,2042-02-12,21.796,4.76,1.0941,409,5.1841,122.9992,12.1125,209.3127
2020-04-28,"SB2042",6.85,2042-02-12,21.7933,4.82,1.0359,420,5.2359,122.2491,12.0774,208.43
2020-04-29,"SB2042",6.85,2042-02-12,21.7906,4.74,1.0594,411,5.1694,123.2534,12.1164,209.4135
2020-04-30,"SB2042",6.85,2042-02-12,21.7878,4.8,1.0911,416,5.2511,122.0588,12.0625,208.0581
2020-05-04,"SB2042",6.85,2042-02-12,21.7769,4.9,1.0926,426,5.3526,120.6468,11.9884,206.1995
2020-05-05,"SB2042",6.85,2042-02-12,21.7741,4.73,1.1144,407,5.1844,123.1337,12.091,208.7819
2020-05-06,"SB2042",6.85,2042-02-12,21.7714,4.77,1.2043,405,5.2543,122.1162,12.0446,207.6145
2020-05-07,"SB2042",6.85,2042-02-12,21.7687,4.7,1.096,407,5.166,123.4421,12.0971,208.9399
2020-05-08,"SB2042",6.85,2042-02-12,21.7659,4.44,1.1677,375,4.9177,127.2478,12.2501,212.8033
2020-05-11,"SB2042",6.85,2042-02-12,21.7577,4.39,1.2075,366,4.8675,128.0847,12.2736,213.4005
2020-05-12,"SB2042",6.85,2042-02-12,21.755,4.38,1.1574,369,4.8474,128.4176,12.2835,213.6526
2020-05-13,"SB2042",6.85,2042-02-12,21.7522,4.4,1.1191,376,4.8791,127.9362,12.261,213.0825
2020-05-14,"SB2042",6.85,2042-02-12,21.7495,4.41,1.0772,378,4.8572,128.2961,12.272,213.3622
2020-05-15,"SB2042",6.85,2042-02-12,21.7467,4.4,1.0972,376,4.8572,128.3141,12.2694,213.2964
2020-05-18,"SB2042",6.85,2042-02-12,21.7385,4.38,1.2169,365,4.8669,128.2109,12.2552,212.9407
2020-05-19,"SB2042",6.85,2042-02-12,21.7358,4.4,1.1986,370,4.8986,127.7317,12.2327,212.3719
2020-05-20,"SB2042",6.85,2042-02-12,21.7331,4.36,1.2264,368,4.9064,127.627,12.2251,212.1818
2020-05-21,"SB2042",6.85,2042-02-12,21.7303,4.27,1.2015,359,4.7915,129.454,12.2945,213.937
2020-05-22,"SB2042",6.85,2042-02-12,21.7276,4.3,1.1632,364,4.8032,129.2853,12.2845,213.6848
2020-05-26,"SB2042",6.85,2042-02-12,21.7166,4.24,1.2312,355,4.7812,129.7024,12.2876,213.7658
2020-05-27,"SB2042",6.85,2042-02-12,21.7139,4.3,1.2328,362,4.8528,128.5844,12.24,212.5631
2020-05-28,"SB2042",6.85,2042-02-12,21.7112,4.27,1.2711,357,4.8411,128.7869,12.2447,212.6829
2020-05-29,"SB2042",6.85,2042-02-12,21.7084,4.31,1.2193,366,4.8793,128.203,12.218,212.0111
2020-06-01,"SB2042",6.85,2042-02-12,21.7002,4.36,1.2608,370,4.9608,126.9863,12.1589,210.5243
2020-06-02,"SB2042",6.85,2042-02-12,21.6975,4.35,1.2807,367,4.9507,127.1589,12.1626,210.6168
2020-06-03,"SB2042",6.85,2042-02-12,21.6947,4.33,1.3607,356,4.9207,127.6421,12.1787,211.0248
2020-06-04,"SB2042",6.85,2042-02-12,21.692,4.41,1.4189,359,5.0089,126.2979,12.1208,209.5678
2020-06-05,"SB2042",6.85,2042-02-12,21.6893,4.4,1.4972,349,4.9872,126.6485,12.1317,209.8442
2020-06-08,"SB2042",6.85,2042-02-12,21.681,4.4,1.467,352,4.987,126.7026,12.1238,209.6487
2020-06-09,"SB2042",6.85,2042-02-12,21.6783,4.43,1.4069,359,4.9969,126.5671,12.1149,209.4263
2020-06-10,"SB2042",6.85,2042-02-12,21.6756,4.37,1.3469,362,4.9669,127.0463,12.1311,209.8332
2020-06-11,"SB2042",6.85,2042-02-12,21.6728,4.4,1.2268,374,4.9668,127.0643,12.1284,209.768
2020-06-12,"SB2042",6.85,2042-02-12,21.6701,4.42,1.2751,371,4.9851,126.8003,12.1143,209.4146
2020-06-15,"SB2042",6.85,2042-02-12,21.6619,4.41,1.2749,370,4.9749,127.0079,12.1127,209.3764
2020-06-16,"SB2042",6.85,2042-02-12,21.6591,4.39,1.3482,364,4.9882,126.8213,12.1017,209.1021
2020-06-17,"SB2042",6.85,2042-02-12,21.6564,4.42,1.3364,368,5.0164,126.4054,12.0813,208.5923
2020-06-18,"SB2042",6.85,2042-02-12,21.6537,4.38,1.278,367,4.948,127.4734,12.1215,209.6005
2020-06-19,"SB2042",6.85,2042-02-12,21.6509,4.36,1.2696,366,4.9296,127.7754,12.1304,209.8237
2020-06-22,"SB2042",6.85,2042-02-12,21.6427,4.37,1.2678,366,4.9278,127.855,12.1235,209.6543
2020-06-23,"SB2042",6.85,2042-02-12,21.64,4.38,1.2894,366,4.9494,127.5382,12.1073,209.2495
2020-06-24,"SB2042",6.85,2042-02-12,21.6372,4.38,1.2477,369,4.9377,127.7362,12.112,209.3672
2020-06-25,"SB2042",6.85,2042-02-12,21.6345,4.38,1.2376,370,4.9376,127.7542,12.1093,209.3021
2020-06-26,"SB2042",6.85,2042-02-12,21.6318,4.41,1.1859,377,4.9559,127.4886,12.0952,208.949
2020-06-30,"SB2042",6.85,2042-02-12,21.6208,4.44,1.2173,378,4.9973,126.9213,12.0586,208.0374
2020-07-01,"SB2042",6.85,2042-02-12,21.6181,4.44,1.2372,375,4.9872,127.0926,12.0622,208.1292
2020-07-02,"SB2042",6.85,2042-02-12,21.6153,4.47,1.2372,379,5.0272,126.4997,12.0345,207.4389
2020-07-06,"SB2042",6.85,2042-02-12,21.6044,4.5,1.2485,381,5.0585,126.0926,12.0042,206.6873
2020-07-07,"SB2042",6.85,2042-02-12,21.6016,4.45,1.1868,380,4.9868,127.2013,12.0464,207.7409
2020-07-08,"SB2042",6.85,2042-02-12,21.5989,4.38,1.1968,371,4.9068,128.4537,12.0939,208.9275
2020-07-09,"SB2042",6.85,2042-02-12,21.5962,4.34,1.1267,372,4.8467,129.4086,12.1289,209.8027
2020-07-10,"SB2042",6.85,2042-02-12,21.5934,4.36,1.1535,371,4.8635,129.1631,12.1157,209.474
2020-07-13,"SB2042",6.85,2042-02-12,21.5852,4.34,1.1449,370,4.8449,129.5053,12.1194,209.567
2020-07-14,"SB2042",6.85,2042-02-12,21.5825,4.37,1.1232,374,4.8632,129.2346,12.1052,209.2134
2020-07-15,"SB2042",6.85,2042-02-12,21.5797,4.3,1.1448,366,4.8048,130.171,12.1392,210.0634
2020-07-16,"SB2042",6.85,2042-02-12,21.577,4.24,1.1247,362,4.7447,131.1419,12.1742,210.9392
